1.7291,-0.28898
0.5044,0.84507
1.384,-0.53937
-0.47596,0.92729
0.61669,-0.43935
0.99829,-0.41582
1.8031,-0.25362
0.69655,0.79976
0.19111,-0.04544
-0.14552,0.99735
0.94959,0.44525
-0.024787,0.37811
1.0243,0.040743
1.7506,-0.11048
0.59374,-0.44674
0.61962,0.71391
0.69656,0.71344
0.4534,-0.2733
0.13946,-0.13208
0.91756,0.43189
-0.28604,0.95125
0.038752,0.25244
1.4755,-0.3435
0.77614,0.59903
-0.98818,0.27509
1.984,0.23219
-0.89732,0.49133
1.8462,-0.080636
0.15649,0.0035106
-0.61063,0.77826
1.0206,0.11362
1.9361,-0.02497
-0.90597,0.5012
0.78581,0.53396
0.95664,0.33845
1.9459,0.38297
1.889,0.21953
0.82405,0.57834
1.8352,0.01834
0.55684,-0.38552
-0.48749,0.90507
0.071692,0.013206
-0.30744,0.9035
1.7354,-0.13751
0.41763,0.94389
1.8322,0.012531
0.32145,0.95269
-0.66018,0.69024
1.0158,0.26243
-0.48114,0.91631
2.0178,0.13403
0.79791,-0.51609
-0.95957,0.20263
0.69256,-0.40296
0.64801,-0.39637
0.81591,-0.47067
-0.62358,0.79553
-0.66082,0.54773
1.9495,0.35572
0.67176,0.75595
-0.11807,0.95461
0.33767,0.90944
0.62406,0.79759
0.85502,-0.54019
1.8291,-0.091681
0.18244,1.0557
0.99448,0.39718
1.5875,-0.27371
-0.97333,0.12804
0.48017,0.92368
0.3051,-0.36415
0.095489,-0.098923
-0.63926,0.71829
-0.72976,0.67539
-0.99331,0.22518
-0.059349,0.26886
0.35331,-0.26555
0.19529,1.0163
1.7087,-0.11523
0.84437,0.45941
0.96317,-0.46893
0.021065,0.22719
-0.11757,0.98545
-0.57286,0.84317
0.22751,0.084087
0.38993,-0.43186
1.385,-0.41197
0.48368,-0.25278
1.4875,-0.4212
0.29892,0.94122
0.50076,-0.42312
-0.98117,0.13394
0.88423,-0.59457
0.28614,-0.30759
1.7525,-0.095493
1.8533,0.17241
0.91149,-0.46662
0.14034,0.085448
1.7933,-0.11887
0.11946,0.33507
0.10577,1.0061
0.82398,0.28464
-0.8496,0.39626
0.27346,0.96231
-0.74837,0.72753
0.20815,0.95353
0.28982,-0.14597
2.0128,0.43962
1.5092,-0.47932
0.75589,0.55476
0.22584,0.8821
-0.017629,1.0422
0.44039,0.8976
1.4487,-0.4611
-0.99634,0.15671
0.043768,1.0068
1.4699,-0.43793
0.55271,0.74415
-0.26286,0.8968
0.57871,0.85416
1.9869,0.095273
-0.88713,0.3393
0.55046,0.82321
0.88055,-0.54071
-0.0067412,0.25707
-0.97091,0.2178
0.87884,0.4587
0.34526,-0.17397
1.8286,-0.14598
0.85574,0.41857
-0.68848,0.70813
0.97152,0.39121
-0.91575,0.30937
1.0083,0.32097
2.0353,0.35573
-0.98927,0.055348
0.95096,0.33293
2.0018,0.36701
1.7985,-0.060836
0.15287,0.96033
0.6943,0.75948
-0.80369,0.63163
-0.0088788,0.9876
0.047485,0.20471
0.25273,1.0271
0.03868,1.041
0.81368,0.64237
0.74857,0.73087
0.13664,0.52716
-0.72979,0.62176
1.567,-0.28788
-0.84753,0.53025
-1.0494,0.17208
-0.57416,0.78598
0.079525,0.24008
0.56181,-0.37093
1.7031,-0.25354
0.94948,0.26944
1.026,0.21449
0.98322,0.061117
-0.86037,0.44944
0.53009,-0.30833
0.86803,0.57019
-1.0017,0.092754
0.75335,-0.46485
1.2205,-0.58236
-0.8555,0.38774
2.0186,0.18711
-0.73381,0.72348
1.5581,-0.33551
-0.51703,0.85739
1.2031,-0.46606
1.5035,-0.30895
1.846,0.0071115
0.76686,-0.35883
0.45851,0.86765
0.12071,0.8965
0.97805,-0.53701
1.0626,-0.50913
1.9108,0.015353
0.86677,-0.53927
0.22873,1.0376
0.6315,-0.51821
-0.56495,0.78183
0.28608,0.89324
1.0513,-0.5237
0.2739,0.94949
0.78561,0.62285
-0.80123,0.54688
1.8261,-0.13997
1.7249,-0.24201
1.7794,-0.10347
0.99284,0.13812
1.9743,0.53336
1.7376,-0.20632
1.9456,0.12872
0.08446,0.5273
0.18134,0.034694
0.018315,0.97104
-0.82207,0.538
-0.96819,0.25931
-0.88188,0.46334
1.9649,0.29501
0.057003,0.080001
1.3322,-0.45501
0.69639,-0.4578
0.043261,0.28837
1.0279,-0.50014
0.67229,-0.40619
-0.18305,0.96192
1.8742,0.0020359
-0.10201,0.97732
0.86306,-0.45891
0.87605,0.54363
1.2526,-0.56777
0.54091,0.83435
1.1461,-0.51505
-0.5464,0.85941
0.84726,0.35544
-1.0932,0.25503
-0.84721,0.69317
-0.9525,0.27311
0.00056093,0.17459
0.66938,-0.4305
0.89261,0.47015
-1.0322,-0.0091923
0.25103,1.0211
1.8939,-0.0028861
0.66542,0.78576
0.99765,0.49633
0.48946,0.91805
0.050124,0.2726
1.8647,0.037685
0.81177,-0.57048
0.38104,-0.23673
-0.078212,0.31555
1.3937,-0.35145
-0.016011,0.96909
1.4066,-0.32581
0.41393,0.88085
-0.61518,0.69143
1.4661,-0.36321
0.58357,0.77046
-0.63105,0.88937
-0.72071,0.74332
0.13532,0.077682
0.32036,0.93667
0.85065,0.62901
1.8723,-0.044844
1.0234,0.24576
-0.71591,0.64328
-0.98879,0.26894
1.4542,-0.41542
0.5184,0.93423
2.0424,0.41128
-0.41448,0.86588
0.10501,0.091273
0.99298,0.20489
0.0074615,0.2095
0.054163,0.21576
-0.036366,0.93232
1.5564,-0.28613
1.2121,-0.57048
0.12895,0.1289
1.8173,-0.033621
0.70687,-0.46271
2.0065,0.30961
-0.47865,0.89728
0.68932,0.77501
0.60267,0.79383
1.8524,0.0098884
1.8712,-0.058461
0.50347,0.82293
0.030839,0.37252
1.6166,-0.35872
0.18638,0.034121
-0.81244,0.51795
0.087965,0.94962
0.75779,-0.48425
1.9919,0.35932
-1.0047,0.0044351
-0.55004,0.85038
0.43339,-0.32202
0.63757,0.81519
-0.61905,0.79567
2.1011,0.38758
0.88383,0.02657
1.913,0.052837
-0.56564,0.80878
-0.84978,0.59965
1.7172,-0.28988
-0.92152,0.53766
0.11533,1.0217
0.067045,0.070462
1.8198,0.12059
-1.0796,0.2562
-0.8112,0.61907
-0.93398,0.1428
-0.69246,0.66874
1.9072,-0.069647
1.6801,-0.23679
0.003172,0.10823
0.24354,0.95516
0.63866,0.75103
-0.489,0.83674
-0.42472,0.94719
1.5731,-0.31709
1.4839,-0.36337
0.26704,1.0235
0.37555,0.96112
0.20707,0.11339
1.0393,0.20455
0.14799,0.94431
1.9443,0.38384
-0.98318,0.47693
0.96623,-0.45799
0.068194,0.16686
0.095751,0.1966
0.68469,0.71369
2.0397,0.58564
0.46413,-0.2978
0.91967,0.2898
0.75012,-0.48618
0.35563,0.96456
-0.0030281,0.34397
-0.90415,0.074838
0.80009,0.6774
0.42391,0.94932
1.6644,-0.23008
1.892,0.10847
-0.39211,1.0087
1.0258,-0.59488
-0.93192,0.34333
1.8849,0.073367
-0.98036,-0.043265
0.097402,0.98214
-0.68478,0.72604
-1.0108,0.29206
-0.96847,0.30591
1.9186,0.13223
0.77428,-0.51851
0.69328,-0.40414
0.86479,-0.51078
0.78953,0.50487
0.21172,0.97277
-0.88897,0.57847
-0.3496,0.93128
-1.0375,0.28845
0.85304,0.4884
-1.0272,0.2202
-0.03409,0.44745
0.22748,-0.13
-0.26937,0.95577
-0.70696,0.65547
0.36649,-0.26726
1.4372,-0.36784
0.079876,0.3069
1.179,-0.46757
0.97706,0.058886
0.27992,0.965
1.5992,-0.29308
-0.044162,1.0401
-0.057069,0.99511
0.52343,0.82786
0.33428,-0.2997
-0.63203,0.80269
0.98839,0.23319
-0.1765,0.91295
0.58237,-0.25951
0.54106,0.81462
-0.14348,1.037
0.15746,-0.055975
0.17739,0.029892
0.20909,-0.12075
0.84467,0.27804
0.44818,-0.35153
-0.26444,1.0237
-0.39574,0.96815
1.1722,-0.38531
1.9878,0.46613
0.94497,0.30291
0.12568,1.02
0.24625,0.89822
0.3452,0.94834
0.64647,0.83741
0.62074,-0.40817
0.13207,0.032346
1.932,0.20456
-0.87097,0.41355
-0.42009,0.92082
-0.0098265,0.11698
0.020528,1.0195
-0.2521,0.99122
0.81462,-0.551
-0.021372,0.33587
1.9948,0.30634
0.073843,0.22452
1.2083,-0.57111
-0.44971,0.92569
-0.93073,0.40522
0.26996,-0.085885
0.79305,0.53935
0.090352,0.26301
1.8024,0.023944
0.84396,0.57483
-0.7826,0.55484
1.4933,-0.34577
1.6792,-0.21525
-0.91323,0.47013
0.27465,0.98148
1.0874,-0.51458
0.16312,-0.015702
0.41111,-0.28423
0.74909,0.55463
0.40934,-0.23795
-0.62491,0.7635
0.71807,-0.40494
-0.014104,0.57128
2.1437,0.1652
0.17323,0.43337
0.059327,0.6104
2.0165,0.27684
-1.0543,0.16238
-0.038673,1.0165
0.96806,0.10745
0.45049,0.96032
0.93906,0.35634
-0.56543,0.79913
1.2352,-0.45051
0.82026,0.49617
0.646,0.89031
0.32135,0.98635
1.4902,-0.36143
0.37299,-0.31352
1.8065,-0.19901
1.2262,-0.44069
1.7162,-0.11383
1.8972,0.088875
0.67208,-0.49341
0.093745,-0.049083
-0.71216,0.67289
0.88658,-0.41691
0.53946,-0.32265
0.83562,0.53697
0.83596,0.51021
0.5087,-0.41471
0.15563,-0.16371
0.49558,0.93161
-1.0362,0.098847
-0.1875,1.034
2.0772,0.50034
-0.002846,0.97511
0.71017,0.78292
0.37824,-0.27573
0.2505,-0.32022
-0.0016678,0.57353
0.21986,-0.074263
-0.70178,0.66011
1.3997,-0.42499
-0.73187,0.63183
0.90359,0.42054
0.91844,0.21298
0.29536,-0.19259
-0.077888,0.21552
0.19381,0.93884
0.19042,-0.035924
-0.74789,0.60841
-0.77297,0.58786
0.19787,1.0005
0.87066,-0.54948
1.8309,0.045412
1.3991,-0.41943
-0.7972,0.56836
0.77911,0.5425
-0.99778,0.27738
0.031306,1.0144
1.1351,-0.52762
1.5442,-0.32361
-1.0244,0.16809
-0.99028,0.25219
1.173,-0.42184
1.6828,-0.13736
-0.33038,1.0339
-0.86859,0.50252
0.26382,-0.040928
-1.0424,-0.045233
0.37577,-0.31762
0.89642,0.57248
-0.77148,0.69449
-0.22846,0.97161
1.8643,-0.013875
0.50112,-0.40521
0.67295,0.76103
0.31304,0.94672
1.8243,-0.1165
-0.033864,0.95221
0.32519,0.92059
0.31875,-0.23695
-0.049399,0.42157
-0.40034,0.88911
0.39513,-0.22456
1.0793,-0.50481
1.6996,-0.19884
0.89087,0.088093
0.36937,-0.24763
2.0179,0.47647
-0.87366,0.19145
-0.87533,0.43321
-0.81794,0.57105
-0.025494,0.55297
0.50975,-0.29133
1.3905,-0.39421
1.4672,-0.35722
2.0912,0.39133
0.24561,0.94607
-1.0109,0.21668
-0.68531,0.6247
-0.096726,0.42409
0.98481,0.28216
0.0062868,0.43822
-0.98882,0.030141
0.47483,0.92684
0.72764,-0.40938
-0.34911,0.87414
0.42296,0.88187
1.9151,0.041424
2.0033,0.41206
-0.19779,1.0095
1.3024,-0.44773
0.7602,0.57757
-0.84653,0.53105
1.0364,0.40578
1.0244,0.18913
1.5641,-0.29246
1.6701,-0.27267
1.0688,0.13389
-0.33767,0.91915
-0.36338,0.85926
0.27454,-0.15624
-1.0694,0.17362
-0.95076,-0.046422
0.74403,-0.56606
2.013,0.19875
-0.64689,0.83686
0.29717,-0.20336
-0.64914,0.77948
-0.87255,0.35153
1.1199,-0.54231
-0.65966,0.67318
1.9782,0.48478
0.15346,0.071048
0.048431,0.20978
-0.97499,0.4343
1.6093,-0.33248
-0.99713,0.32143
0.89034,-0.45381
-0.90332,0.35008
0.088293,-0.075332
0.89326,0.15201
-0.99561,0.2107
-0.0060515,1.0221
0.95733,0.29563
-0.18714,0.98267
1.8893,0.23072
1.984,0.22595
-0.32585,0.93368
-1.0088,0.10471
0.11892,0.19047
1.2728,-0.45461
1.8367,-0.018197
1.4389,-0.36047
1.9075,0.055264
0.35807,0.94853
0.063181,0.23401
0.91503,0.72391
1.1152,-0.53962
1.5926,-0.33842
0.96294,0.13996
-0.96851,0.42064
0.40316,-0.33061
-0.80151,0.54811
0.13356,0.2262
1.6344,-0.22946
0.23004,-0.11695
-0.63942,0.72353
-0.07964,0.92607
0.9496,0.34822
-0.83683,0.54534
-0.56542,0.72024
1.9599,0.21137
1.825,-0.10771
0.045876,0.15365
0.92615,0.15285
1.8055,-0.093763
0.84415,-0.41721
1.1124,-0.50738
-1.0082,0.064691
1.0049,0.22583
0.0076873,0.94572
-0.26334,0.98591
-0.11599,0.98244
2.0068,0.4502
-0.89871,0.54346
0.0029907,0.43704
-0.1178,1.0308
-0.92476,0.31314
-0.32686,0.96178
1.307,-0.42457
1.787,-0.21037
0.56804,-0.46522
1.1254,-0.51136
0.28106,-0.20076
-0.7145,0.59734
0.038088,1.023
0.4852,0.91376
1.28,-0.45601
1.5078,-0.40851
0.81302,-0.49342
0.028342,0.18928
0.57206,-0.40623
-0.55078,0.87816
-0.90697,0.19558
0.28304,-0.31771
1.366,-0.45264
1.9375,0.1527
1.2715,-0.42427
-0.0059898,0.33205
1.9215,0.014996
0.90838,0.201
1.9324,0.16069
-0.24411,0.96998
0.37965,0.91229
0.90417,-0.49534
1.0725,-0.48466
0.72419,0.64551
1.8957,0.22946
0.031605,-0.067618
1.3525,-0.38465
0.98764,0.35784
1.9838,0.45139
0.84201,0.47454
0.90046,0.27392
0.11903,0.29153
0.075183,0.16096
0.92167,0.46392
1.0057,0.16707
1.5629,-0.25039
1.9111,0.051268
1.9809,0.072788
1.0542,-0.41729
0.075263,0.38878
2.0186,0.14254
0.79353,-0.49042
-0.99729,0.12707
0.98548,0.2661
2.0125,0.3866
0.15268,0.15508
1.6086,-0.27401
0.3524,-0.23876
0.13251,0.10718
-0.953,0.24285
-0.99136,0.14765
1.3893,-0.36015
-0.046279,0.347
1.5964,-0.1867
0.65264,0.69762
0.35228,0.92805
1.0041,-0.52422
-0.76654,0.44634
-0.11045,1.0693
0.73005,0.59105
1.1578,-0.47216
0.37223,1.0112
0.44848,0.84659
-0.96576,0.34796
1.233,-0.55494
1.4882,-0.34435
1.5414,-0.41098
-1.0153,0.21194
0.583,-0.37368
1.9315,0.47351
1.4476,-0.44672
0.12698,-0.046024
0.13472,0.086245
1.0554,0.12408
0.85841,0.50831
1.9878,0.29541
0.28741,0.86124
0.90238,0.2638
-0.078965,0.91033
1.6594,-0.25618
1.2836,-0.50402
1.2618,-0.51805
0.71875,0.8153
1.0393,0.19615
-0.46585,0.87771
0.057198,0.99703
0.25648,-0.059518
-0.45396,0.86782
-0.19538,1.0566
0.066884,0.13732
1.9287,0.2597
0.30841,0.93796
0.922,0.52259
1.9879,0.48521
1.0398,-0.031638
0.13475,-0.094315
1.9443,0.39319
0.55683,0.71121
-0.32808,1.0118
0.26903,0.97449
-0.79421,0.58586
-0.29779,0.9548
0.80553,-0.51529
-0.87899,0.61633
0.42637,0.79362
0.058483,0.098198
1.006,0.25715
1.8731,0.14339
-0.75257,0.66329
-0.37317,0.94378
0.075256,0.042132
1.1434,-0.54029
0.78331,0.6539
0.82866,0.46456
-0.51598,0.89191
1.8975,0.035838
-0.95951,-0.01834
0.13837,0.085174
0.94259,0.44791
-1.0589,-0.0047303
0.71659,-0.43608
0.19264,1.0243
-0.96656,0.39496
0.27648,-0.23016
0.32277,-0.1843
0.99918,0.10706
0.2419,-0.077598
2.0748,0.43893
0.4197,-0.36867
0.66822,0.81788
0.69874,-0.38139
-0.63764,0.75988
0.66038,-0.31601
-0.19288,0.8958
0.54683,-0.40992
0.016498,0.29234
0.13138,0.10916
0.50263,-0.23031
0.2877,-0.14982
2.116,0.52771
1.4157,-0.38656
0.71658,0.71735
0.68595,0.654
-0.02631,0.53856
1.9223,-0.18454
0.47406,-0.34987
-0.97313,0.34901
0.314,0.94498
0.13611,-0.048981
-0.86982,0.60308
-0.6361,0.85534
0.079689,0.05078
-0.11787,0.98506
-0.27249,0.91924
0.050774,0.094704
1.2533,-0.44569
0.32111,-0.33995
0.86149,0.42287
-0.22728,1.0001
1.6606,-0.10238
1.937,0.31077
0.97344,-0.5144
0.94285,-0.54878
0.76675,-0.40708
0.57701,0.8799
0.30878,-0.17892
0.62548,0.78777
-0.1943,0.99959
-0.25834,0.92001
0.16227,0.99045
1.0579,-0.52773
0.93146,-0.53095
1.069,0.054693
-0.76888,0.63515
0.65739,0.80193
0.90308,-0.54679
-0.11143,1.0089
0.75118,0.6006
0.9733,0.049822
1.7946,-0.048699
1.0507,0.158
-0.91567,0.19785
0.92057,0.53862
-1.028,0.18819
-0.53574,0.85533
1.9394,0.32211
0.19771,0.9014
2.0008,0.36927
0.39071,-0.26399
0.089581,0.98291
0.92608,0.45763
0.34065,1.0575
0.1754,0.015747
0.46232,-0.46632
1.9642,0.31333
-0.064192,0.38641
1.6429,-0.40633
1.0346,0.2065
0.83685,0.5421
0.57453,-0.34367
1.9295,0.06969
0.35676,0.91489
0.7133,-0.31947
-0.021709,0.49163
0.51024,0.84949
-0.63203,0.76579
1.3267,-0.39666
-0.8728,0.43226
0.61585,0.70785
-1.0715,0.055398
0.54535,-0.22883
0.055041,0.067149
0.95269,0.13699
2.0392,0.43671
-0.52453,0.82103
1.9554,0.26731
0.5267,0.85998
2.0016,0.11296
0.96597,0.074585
0.93123,0.0023286
-0.97302,0.46231
0.87022,0.37964
0.95929,0.096164
0.96732,0.35505
0.61931,0.68687
0.0086503,0.97392
1.5215,-0.32182
1.0534,0.16228
-0.90617,0.5316
0.99798,0.036444
1.3423,-0.46462
-0.019665,0.31889
-0.39642,0.84478
-0.30003,1.0487
0.12739,0.99834
-0.61769,0.68046
0.33957,-0.21974
-0.66055,0.58549
1.823,-0.018247
-0.53292,0.80105
-0.60678,0.86707
0.63114,-0.39808
1.8305,-0.041017
-0.078483,0.95772
0.78864,-0.54259
0.26233,-0.12904
0.17284,-0.018258
0.25539,-0.12207
0.034509,0.31297
0.98204,-0.45695
0.68599,0.6871
-0.64457,0.72005
0.78155,-0.48957
